0.01,0.016985,0.053103,0.003132,0.00068432,0.00038072,0.00042461,0.00038639,0.00038498
0.02,0.049723,0.11379,0.012944,0.0032755,0.0024743,0.0027472,0.0025188,0.0024806
0.03,0.090765,0.16291,0.030758,0.0088019,0.0085339,0.0094346,0.0087233,0.0084872
0.04,0.1348,0.20026,0.055847,0.017706,0.020879,0.022977,0.021432,0.020615
0.05,0.17932,0.22946,0.086615,0.02992,0.040866,0.044734,0.042088,0.040104
0.06,0.22335,0.25338,0.12138,0.045096,0.06842,0.074411,0.070562,0.066835
0.07,0.26647,0.27382,0.15865,0.062773,0.10227,0.11035,0.10533,0.099631
0.08,0.30838,0.29186,0.19721,0.082459,0.1406,0.15028,0.14411,0.13687
0.09,0.34873,0.30819,0.23607,0.10367,0.18157,0.19201,0.18459,0.17703
0.1,0.38719,0.32325,0.27448,0.12595,0.22369,0.23385,0.22486,0.21887
0.11,0.42344,0.33732,0.31185,0.14888,0.26588,0.27466,0.26363,0.2615
0.12,0.45723,0.35062,0.34773,0.17209,0.30735,0.31383,0.30016,0.30423
0.13,0.48843,0.3633,0.38182,0.19525,0.34754,0.351,0.33416,0.34644
0.14,0.517,0.37547,0.4139,0.2181,0.38601,0.38604,0.36559,0.38756
0.15,0.54299,0.38721,0.44382,0.24042,0.42241,0.41887,0.39456,0.42706
0.16,0.56654,0.39859,0.47153,0.26204,0.4565,0.44944,0.42126,0.46446
0.17,0.58782,0.40965,0.49703,0.28283,0.48809,0.47778,0.44587,0.49941
0.18,0.60705,0.42042,0.5204,0.30271,0.51712,0.50389,0.46858,0.53166
0.19,0.62444,0.43095,0.54173,0.32163,0.54361,0.52787,0.48955,0.56111
0.2,0.64021,0.44126,0.56118,0.33958,0.56763,0.5498,0.50894,0.58777
0.21,0.65457,0.45136,0.5789,0.35656,0.58935,0.56983,0.5269,0.61177
0.22,0.66768,0.46127,0.59506,0.37261,0.60895,0.5881,0.54357,0.63326
0.23,0.67972,0.471,0.60983,0.38777,0.62664,0.60478,0.55907,0.65248
0.24,0.69082,0.48057,0.62336,0.40209,0.64262,0.62003,0.57352,0.66966
0.25,0.7011,0.48998,0.6358,0.41562,0.65709,0.634,0.58702,0.68504
0.26,0.71066,0.49924,0.64728,0.42843,0.67025,0.64684,0.59967,0.69884
0.27,0.71959,0.50836,0.65791,0.44057,0.68226,0.65869,0.61156,0.71128
0.28,0.72796,0.51734,0.6678,0.4521,0.69327,0.66967,0.62275,0.72253
0.29,0.73583,0.52618,0.67703,0.46306,0.70341,0.67987,0.63332,0.73275
0.3,0.74325,0.53489,0.68568,0.4735,0.71278,0.68939,0.64333,0.74209
0.31,0.75027,0.54347,0.69381,0.48346,0.72149,0.69831,0.65282,0.75067
0.32,0.75693,0.55192,0.70148,0.49298,0.72961,0.70669,0.66185,0.75857
0.33,0.76325,0.56025,0.70873,0.5021,0.73721,0.71459,0.67046,0.76589
0.34,0.76927,0.56845,0.7156,0.51084,0.74435,0.72206,0.67867,0.77269
0.35,0.77502,0.57653,0.72213,0.51923,0.75107,0.72914,0.68652,0.77904
0.36,0.7805,0.58449,0.72834,0.5273,0.75743,0.73587,0.69403,0.78499
0.37,0.78575,0.59233,0.73427,0.53507,0.76345,0.74227,0.70124,0.79058
0.38,0.79078,0.60005,0.73994,0.54255,0.76917,0.74838,0.70815,0.79584
0.39,0.7956,0.60765,0.74536,0.54977,0.77461,0.75421,0.71479,0.80081
0.4,0.80023,0.61514,0.75055,0.55675,0.77979,0.75979,0.72118,0.80551
0.41,0.80468,0.62251,0.75553,0.56348,0.78474,0.76515,0.72732,0.80998
0.42,0.80896,0.62977,0.76032,0.57,0.78948,0.77028,0.73325,0.81422
0.43,0.81308,0.63692,0.76492,0.57631,0.79401,0.77521,0.73896,0.81826
0.44,0.81705,0.64395,0.76935,0.58242,0.79836,0.77995,0.74446,0.82211
0.45,0.82088,0.65088,0.77362,0.58834,0.80254,0.78452,0.74978,0.82579
0.46,0.82458,0.65769,0.77773,0.59409,0.80656,0.78892,0.75492,0.82932
0.47,0.82815,0.6644,0.7817,0.59966,0.81042,0.79316,0.75988,0.83269
0.48,0.8316,0.671,0.78553,0.60508,0.81414,0.79725,0.76468,0.83593
0.49,0.83493,0.6775,0.78924,0.61034,0.81773,0.8012,0.76933,0.83904
0.5,0.83816,0.6839,0.79282,0.61545,0.82119,0.80502,0.77383,0.84202
0.51,0.84129,0.69019,0.79629,0.62042,0.82453,0.80871,0.77818,0.8449
0.52,0.84432,0.69639,0.79964,0.62526,0.82776,0.81228,0.7824,0.84767
0.53,0.84726,0.70248,0.80289,0.62997,0.83088,0.81574,0.7865,0.85034
0.54,0.85011,0.70848,0.80604,0.63456,0.8339,0.8191,0.79047,0.85292
0.55,0.85287,0.71438,0.8091,0.63902,0.83683,0.82235,0.79433,0.85541
0.56,0.85556,0.72019,0.81207,0.64338,0.83966,0.8255,0.79807,0.85782
0.57,0.85816,0.72591,0.81495,0.64762,0.84241,0.82855,0.80171,0.86015
0.58,0.8607,0.73153,0.81774,0.65176,0.84507,0.83152,0.80524,0.86241
0.59,0.86316,0.73707,0.82046,0.6558,0.84765,0.83441,0.80868,0.8646
0.6,0.86555,0.74251,0.82311,0.65974,0.85016,0.83721,0.81202,0.86672
0.61,0.86789,0.74787,0.82568,0.66359,0.8526,0.83993,0.81527,0.86877
0.62,0.87015,0.75314,0.82818,0.66735,0.85497,0.84258,0.81844,0.87077
0.63,0.87236,0.75833,0.83062,0.67103,0.85727,0.84516,0.82152,0.87271
0.64,0.87452,0.76343,0.83299,0.67462,0.85951,0.84767,0.82452,0.87459
0.65,0.87662,0.76845,0.8353,0.67813,0.86169,0.85011,0.82745,0.87642
0.66,0.87866,0.77339,0.83756,0.68156,0.86381,0.85249,0.8303,0.8782
0.67,0.88066,0.77825,0.83975,0.68491,0.86588,0.85481,0.83308,0.87994
0.68,0.8826,0.78303,0.8419,0.6882,0.86789,0.85707,0.8358,0.88163
0.69,0.8845,0.78772,0.84399,0.69141,0.86986,0.85928,0.83845,0.88327
0.7,0.88635,0.79234,0.84603,0.69456,0.87177,0.86143,0.84103,0.88488
